file                        format  type  num_seqs    sum_len  min_len  avg_len  max_len     Q1   Q2     Q3  sum_gap  N50  Q20(%)  Q30(%)
RS1_CL_L1_WC_16S.1.fq.gz    FASTQ   DNA        165     19,839       18    120.2      123    121  121    123        0  121    95.7   91.26
RS1_CL_L1_WC_16S.2.fq.gz    FASTQ   DNA        165     19,837       16    120.2      123    121  121    123        0  121   95.12   90.19
RS1_CL_L2_1_16S.1.fq.gz     FASTQ   DNA     21,623  2,622,605      117    121.3      123    121  121    122        0  121   96.37   92.08
RS1_CL_L2_1_16S.2.fq.gz     FASTQ   DNA     21,623  2,624,254      116    121.4      123    121  121    122        0  121   96.26   91.45
RS1_CL_L2_2_16S.1.fq.gz     FASTQ   DNA     21,329  2,588,207      118    121.3      123    121  121    122        0  121   96.36   92.02
RS1_CL_L2_2_16S.2.fq.gz     FASTQ   DNA     21,329  2,588,430      119    121.4      123    121  121    122        0  121   96.32   91.49
RS1_CL_L2_3_16S.1.fq.gz     FASTQ   DNA     24,633  2,988,277      116    121.3      123    121  121    122        0  121   96.23   91.77
RS1_CL_L2_3_16S.2.fq.gz     FASTQ   DNA     24,633  2,988,784      117    121.3      123    121  121    122        0  121   96.17   91.23
RS1_CL_L2_4_16S.1.fq.gz     FASTQ   DNA     35,740  4,335,438      117    121.3      123    121  121    122        0  121   95.99    91.4
RS1_CL_L2_4_16S.2.fq.gz     FASTQ   DNA     35,740  4,336,094      116    121.3      123    121  121    122        0  121   95.95   90.87
RS1_CL_L2_5_16S.1.fq.gz     FASTQ   DNA     58,407  7,091,074       68    121.4      123    121  121    122        0  121    96.5   92.24
RS1_CL_L2_5_16S.2.fq.gz     FASTQ   DNA     58,407  7,094,387      116    121.5      123    121  121    122        0  121   96.36   91.53
RS1_CL_L2_WC_16S.1.fq.gz    FASTQ   DNA        175     21,141       77    120.8      123    121  121    122        0  121   96.31   92.47
RS1_CL_L2_WC_16S.2.fq.gz    FASTQ   DNA        175     21,135       84    120.8      123    121  121    122        0  121   94.45   89.51
RS1_CL_L3_1_16S.1.fq.gz     FASTQ   DNA     51,544  6,256,126      116    121.4      123    121  121    122        0  121   96.26   91.83
RS1_CL_L3_1_16S.2.fq.gz     FASTQ   DNA     51,544  6,257,203      118    121.4      123    121  121    122        0  121   96.29   91.36
RS1_CL_L3_2_16S.1.fq.gz     FASTQ   DNA     54,318  6,599,522      117    121.5      123    121  121    123        0  121   96.17   91.77
RS1_CL_L3_2_16S.2.fq.gz     FASTQ   DNA     54,318  6,600,057      116    121.5      123    121  121    123        0  121   96.06   91.07
RS1_CL_L3_3_16S.1.fq.gz     FASTQ   DNA     45,437  5,516,841      107    121.4      123    121  121    122        0  121   96.44   92.13
RS1_CL_L3_3_16S.2.fq.gz     FASTQ   DNA     45,437  5,516,108      109    121.4      123    121  121    122        0  121    96.3   91.38
RS1_CL_L3_4_16S.1.fq.gz     FASTQ   DNA     40,059  4,859,109       99    121.3      123    121  121    122        0  121   96.41   92.05
RS1_CL_L3_4_16S.2.fq.gz     FASTQ   DNA     40,059  4,861,849       97    121.4      123    121  121    122        0  121   96.38   91.57
RS1_CL_L3_5_16S.1.fq.gz     FASTQ   DNA     46,865  5,688,708       43    121.4      123    121  121    122        0  121   96.07   91.63
RS1_CL_L3_5_16S.2.fq.gz     FASTQ   DNA     46,865  5,688,810      117    121.4      123    121  121    122        0  121   96.16   91.15
RS1_CL_L3_WC_16S.1.fq.gz    FASTQ   DNA         66      8,024      119    121.6      123    121  121    123        0  121   96.54   92.12
RS1_CL_L3_WC_16S.2.fq.gz    FASTQ   DNA         66      8,014      119    121.4      123    121  121    122        0  121   95.57   90.12
RS1_CL_S1_1_16S.1.fq.gz     FASTQ   DNA     64,496  7,819,052      116    121.2      123    121  121    121        0  121   95.74   91.27
RS1_CL_S1_1_16S.2.fq.gz     FASTQ   DNA     64,496  7,817,549      116    121.2      123    121  121    121        0  121   95.91   90.83
RS1_CL_S1_2_16S.1.fq.gz     FASTQ   DNA     44,158  5,353,917      118    121.2      123    121  121    122        0  121   95.63      91
RS1_CL_S1_2_16S.2.fq.gz     FASTQ   DNA     44,158  5,355,681      118    121.3      123    121  121    122        0  121   95.89   90.74
RS1_CL_S1_3_16S.1.fq.gz     FASTQ   DNA     50,279  6,092,853      116    121.2      123    121  121    122        0  121   96.25   91.84
RS1_CL_S1_3_16S.2.fq.gz     FASTQ   DNA     50,279  6,093,758      117    121.2      123    121  121    122        0  121   96.18   91.14
RS1_CL_S1_4_16S.1.fq.gz     FASTQ   DNA     41,259  4,996,474      118    121.1      123    121  121    121        0  121   96.36   91.96
RS1_CL_S1_4_16S.2.fq.gz     FASTQ   DNA     41,259  4,999,053      117    121.2      123    121  121    121        0  121   96.13   91.04
RS1_CL_S1_5_16S.1.fq.gz     FASTQ   DNA     49,786  6,036,581      101    121.3      123    121  121    122        0  121   95.97   91.56
RS1_CL_S1_5_16S.2.fq.gz     FASTQ   DNA     49,786  6,037,847       99    121.3      123    121  121    122        0  121   96.06   91.06
RS1_CL_S1_WC_16S.1.fq.gz    FASTQ   DNA        298     35,948       14    120.6      123    121  121    123        0  121   96.48   92.06
RS1_CL_S1_WC_16S.2.fq.gz    FASTQ   DNA        298     35,940       16    120.6      123    121  121    123        0  121   95.83   90.66
RS1_CL_S2_1_16S.1.fq.gz     FASTQ   DNA     33,940  4,111,565      118    121.1      123    119  121    123        0  121   96.74   92.63
RS1_CL_S2_1_16S.2.fq.gz     FASTQ   DNA     33,940  4,115,272      118    121.3      123    119  121    123        0  121    96.5   91.64
RS1_CL_S2_2_16S.1.fq.gz     FASTQ   DNA     33,664  4,073,959      117      121      123    119  121    123        0  121   96.85   92.69
RS1_CL_S2_2_16S.2.fq.gz     FASTQ   DNA     33,664  4,082,446      118    121.3      123    119  121    123        0  121   96.45   91.53
RS1_CL_S2_3_16S.1.fq.gz     FASTQ   DNA     34,717  4,204,063       10    121.1      123    119  121    123        0  121   96.75   92.58
RS1_CL_S2_3_16S.2.fq.gz     FASTQ   DNA     34,717  4,207,881        8    121.2      123    119  121    123        0  121    96.4   91.47
RS1_CL_S2_4_16S.1.fq.gz     FASTQ   DNA     41,349  5,007,756      117    121.1      123    119  121    123        0  121   96.59   92.29
RS1_CL_S2_4_16S.2.fq.gz     FASTQ   DNA     41,349  5,016,398      117    121.3      123    119  121    123        0  121   96.34   91.34
RS1_CL_S2_5_16S.1.fq.gz     FASTQ   DNA     45,400  5,497,223      117    121.1      123    119  121    123        0  121   96.61    92.4
RS1_CL_S2_5_16S.2.fq.gz     FASTQ   DNA     45,400  5,504,596      117    121.2      123    119  121    123        0  121   96.34   91.36
RS1_CL_S2_WC_16S.1.fq.gz    FASTQ   DNA     64,597  7,929,273      119    122.7      123    123  123    123        0  123   95.22   90.03
RS1_CL_S2_WC_16S.2.fq.gz    FASTQ   DNA     64,597  7,767,273        5    120.2      123    120  120    120        0  120   69.29   55.33
RS1_CL_S3_1_16S.1.fq.gz     FASTQ   DNA     44,045  5,345,671      116    121.4      123    121  121    123        0  121   96.47   92.18
RS1_CL_S3_1_16S.2.fq.gz     FASTQ   DNA     44,045  5,349,308      117    121.5      123    121  121    123        0  121   96.56   91.84
RS1_CL_S3_2_16S.1.fq.gz     FASTQ   DNA     50,042  6,071,766      117    121.3      123    121  121    122        0  121   96.62   92.43
RS1_CL_S3_2_16S.2.fq.gz     FASTQ   DNA     50,042  6,073,668      117    121.4      123    121  121    122        0  121    96.5   91.77
RS1_CL_S3_3_16S.1.fq.gz     FASTQ   DNA     56,671  6,880,370       33    121.4      123    121  121    122        0  121   96.16   91.76
RS1_CL_S3_3_16S.2.fq.gz     FASTQ   DNA     56,671  6,881,324       35    121.4      123    121  121    122        0  121   96.42   91.65
RS1_CL_S3_4_16S.1.fq.gz     FASTQ   DNA     44,980  5,461,194       61    121.4      123    121  121    122        0  121   96.43   92.17
RS1_CL_S3_4_16S.2.fq.gz     FASTQ   DNA     44,980  5,462,567       63    121.4      123    121  121    123        0  121   96.52   91.81
RS1_CL_S3_5_16S.1.fq.gz     FASTQ   DNA     39,193  4,755,230      117    121.3      123    121  121    122        0  121   96.23   91.85
RS1_CL_S3_5_16S.2.fq.gz     FASTQ   DNA     39,193  4,757,557      117    121.4      123    121  121    122        0  121   96.39   91.58
RS1_CL_S3_WC_16S.1.fq.gz    FASTQ   DNA        132     15,925       37    120.6      123    121  121    122        0  121   95.54   90.67
RS1_CL_S3_WC_16S.2.fq.gz    FASTQ   DNA        132     15,951       35    120.8      123    121  121    123        0  121   94.45   89.22
RS1_CL_S4_1_16S.1.fq.gz     FASTQ   DNA     52,550  6,379,976       44    121.4      123    121  121    123        0  121   96.37   92.12
RS1_CL_S4_1_16S.2.fq.gz     FASTQ   DNA     52,550  6,380,837       42    121.4      123    121  121    123        0  121   96.41   91.65
RS1_CL_S4_2_16S.1.fq.gz     FASTQ   DNA     44,231  5,367,023      117    121.3      123    121  121    122        0  121   96.25   91.93
RS1_CL_S4_2_16S.2.fq.gz     FASTQ   DNA     44,231  5,369,472      117    121.4      123    121  121    122        0  121   96.34   91.52
RS1_CL_S4_3_16S.1.fq.gz     FASTQ   DNA     50,789  6,165,180      117    121.4      123    121  121    122        0  121   95.85   91.17
RS1_CL_S4_3_16S.2.fq.gz     FASTQ   DNA     50,789  6,167,641      117    121.4      123    121  121    123        0  121    96.3   91.42
RS1_CL_S4_4_16S.1.fq.gz     FASTQ   DNA     58,255  7,067,665      117    121.3      123    121  121    122        0  121   96.42    92.1
RS1_CL_S4_4_16S.2.fq.gz     FASTQ   DNA     58,255  7,071,932      117    121.4      123    121  121    123        0  121   96.56   91.87
RS1_CL_S4_5_16S.1.fq.gz     FASTQ   DNA     50,808  6,164,186      116    121.3      123    121  121    122        0  121    96.3   91.85
RS1_CL_S4_5_16S.2.fq.gz     FASTQ   DNA     50,808  6,167,484      116    121.4      123    121  121    122        0  121   96.36   91.48
RS1_CL_S4_WC_16S.1.fq.gz    FASTQ   DNA        160     19,377       81    121.1      123    121  121    123        0  121    93.4   87.82
RS1_CL_S4_WC_16S.2.fq.gz    FASTQ   DNA        160     19,409       79    121.3      123    121  121    123        0  121   91.98   85.57
RS1_IM_BC_16S.1.fq.gz       FASTQ   DNA        857    103,996      118    121.3      123    121  121    122        0  121   97.01   92.93
RS1_IM_BC_16S.2.fq.gz       FASTQ   DNA        857    103,963      119    121.3      123    121  121    122        0  121   96.54   91.74
RS1_IM_EB_16S.1.fq.gz       FASTQ   DNA      1,378    167,241      119    121.4      123    121  121    122        0  121   96.65   92.43
RS1_IM_EB_16S.2.fq.gz       FASTQ   DNA      1,378    167,249      119    121.4      123    121  121    122        0  121    96.4   91.71
RS1_IM_L1_1_16S.1.fq.gz     FASTQ   DNA     54,332  6,596,338      117    121.4      123    121  121    122        0  121   96.36      92
RS1_IM_L1_1_16S.2.fq.gz     FASTQ   DNA     54,332  6,598,178      116    121.4      123    121  121    122        0  121   96.44   91.63
RS1_IM_L1_2_16S.1.fq.gz     FASTQ   DNA     45,599  5,534,682      117    121.4      123    121  121    122        0  121   96.49   92.22
RS1_IM_L1_2_16S.2.fq.gz     FASTQ   DNA     45,599  5,535,227      117    121.4      123    121  121    122        0  121    96.4   91.62
RS1_IM_L1_3_16S.1.fq.gz     FASTQ   DNA     51,303  6,225,450      118    121.3      123    121  121    122        0  121   96.36   92.01
RS1_IM_L1_3_16S.2.fq.gz     FASTQ   DNA     51,303  6,229,404      116    121.4      123    121  121    122        0  121   96.41   91.62
RS1_IM_L1_4_16S.1.fq.gz     FASTQ   DNA     46,621  5,656,608      118    121.3      123    121  121    122        0  121    96.3   91.87
RS1_IM_L1_4_16S.2.fq.gz     FASTQ   DNA     46,621  5,658,704      116    121.4      123    121  121    122        0  121   96.33   91.48
RS1_IM_L1_5_16S.1.fq.gz     FASTQ   DNA     59,469  7,213,708      116    121.3      123    121  121    122        0  121   96.27   91.85
RS1_IM_L1_5_16S.2.fq.gz     FASTQ   DNA     59,469  7,217,206      117    121.4      123    121  121    122        0  121   96.29   91.44
RS1_IM_L1_WC_16S.1.fq.gz    FASTQ   DNA        231     28,034      119    121.4      123    121  121    122        0  121   96.91   93.08
RS1_IM_L1_WC_16S.2.fq.gz    FASTQ   DNA        231     28,059      119    121.5      123    121  121    123        0  121    96.5   91.69
RS1_IM_L2_1_16S.1.fq.gz     FASTQ   DNA     49,167  5,976,650      116    121.6      123    121  121    123        0  121   96.12   91.58
RS1_IM_L2_1_16S.2.fq.gz     FASTQ   DNA     49,167  5,979,531      117    121.6      123    121  121    123        0  121   96.25   91.36
RS1_IM_L2_2_16S.1.fq.gz     FASTQ   DNA     39,653  4,816,716      117    121.5      123    121  121    122        0  121    96.1   91.61
RS1_IM_L2_2_16S.2.fq.gz     FASTQ   DNA     39,653  4,819,505      116    121.5      123    121  121    122        0  121   96.11   91.21
RS1_IM_L2_3_16S.1.fq.gz     FASTQ   DNA     42,488  5,162,386      117    121.5      123    121  121    123        0  121   96.37   91.95
RS1_IM_L2_3_16S.2.fq.gz     FASTQ   DNA     42,488  5,164,324      117    121.5      123    121  121    123        0  121   96.25   91.34
RS1_IM_L2_4_16S.1.fq.gz     FASTQ   DNA     40,189  4,884,524      117    121.5      123    121  121    123        0  121   96.51    92.2
RS1_IM_L2_4_16S.2.fq.gz     FASTQ   DNA     40,189  4,886,197      117    121.6      123    121  121    123        0  121   96.43   91.66
RS1_IM_L2_5_16S.1.fq.gz     FASTQ   DNA     40,882  4,969,320      116    121.6      123    121  121    123        0  121   96.52   92.23
RS1_IM_L2_5_16S.2.fq.gz     FASTQ   DNA     40,882  4,970,485      117    121.6      123    121  121    123        0  121   96.41   91.62
RS1_IM_L2_WC_16S.1.fq.gz    FASTQ   DNA        114     13,832      119    121.3      123    121  121    122        0  121   96.05   91.45
RS1_IM_L2_WC_16S.2.fq.gz    FASTQ   DNA        114     13,839      119    121.4      123    121  121    122        0  121   96.12   91.16
RS1_IM_L3_1_16S.1.fq.gz     FASTQ   DNA     34,822  4,233,883      112    121.6      123    121  121    123        0  121   96.39   92.01
RS1_IM_L3_1_16S.2.fq.gz     FASTQ   DNA     34,822  4,236,324      110    121.7      123    121  121    123        0  121   96.68   92.03
RS1_IM_L3_2_16S.1.fq.gz     FASTQ   DNA     36,796  4,470,316      116    121.5      123    121  121    123        0  121   96.43   92.09
RS1_IM_L3_2_16S.2.fq.gz     FASTQ   DNA     36,796  4,470,806      117    121.5      123    121  121    123        0  121   96.48   91.74
RS1_IM_L3_3_16S.1.fq.gz     FASTQ   DNA     52,262  6,342,784      117    121.4      123    121  121    122        0  121   96.24   91.74
RS1_IM_L3_3_16S.2.fq.gz     FASTQ   DNA     52,262  6,346,360      116    121.4      123    121  121    123        0  121   96.29   91.39
RS1_IM_L3_4_16S.1.fq.gz     FASTQ   DNA     45,200  5,488,038      116    121.4      123    121  121    123        0  121   96.07   91.58
RS1_IM_L3_4_16S.2.fq.gz     FASTQ   DNA     45,200  5,489,738      117    121.5      123    121  121    123        0  121   96.35   91.53
RS1_IM_L3_5_16S.1.fq.gz     FASTQ   DNA     52,861  6,398,849       10    121.1      123    120  121    121        0  121   96.51   92.25
RS1_IM_L3_5_16S.2.fq.gz     FASTQ   DNA     52,861  6,401,078       12    121.1      123    120  121    121        0  121   96.45   91.66
RS1_IM_L3_WC_16S.1.fq.gz    FASTQ   DNA        129     15,656      120    121.4      123    121  121    122        0  121    95.8   91.52
RS1_IM_L3_WC_16S.2.fq.gz    FASTQ   DNA        129     15,672      119    121.5      123    121  121    123        0  121   95.46   90.43
RS1_IM_S1_1_16S.1.fq.gz     FASTQ   DNA     54,740  6,636,350       88    121.2      123    120  121    123        0  121   96.61    92.4
RS1_IM_S1_1_16S.2.fq.gz     FASTQ   DNA     54,740  6,641,306       19    121.3      123    120  121    123        0  121   96.46   91.65
RS1_IM_S1_2_16S.1.fq.gz     FASTQ   DNA     48,857  5,927,770       54    121.3      123    121  121    122        0  121   96.32   92.01
RS1_IM_S1_2_16S.2.fq.gz     FASTQ   DNA     48,857  5,928,378       56    121.3      123    121  121    122        0  121    96.3   91.47
RS1_IM_S1_3_16S.1.fq.gz     FASTQ   DNA     56,265  6,824,768      101    121.3      123    121  121    123        0  121   96.55   92.31
RS1_IM_S1_3_16S.2.fq.gz     FASTQ   DNA     56,265  6,829,001       99    121.4      123    121  121    123        0  121   96.45   91.64
RS1_IM_S1_4_16S.1.fq.gz     FASTQ   DNA     58,472  7,090,537       58    121.3      123    121  121    123        0  121   96.36   92.04
RS1_IM_S1_4_16S.2.fq.gz     FASTQ   DNA     58,472  7,095,417       60    121.3      123    121  121    123        0  121    96.4   91.59
RS1_IM_S1_5_16S.1.fq.gz     FASTQ   DNA     52,642  6,397,018      117    121.5      123    121  121    123        0  121   96.54   92.43
RS1_IM_S1_5_16S.2.fq.gz     FASTQ   DNA     52,642  6,398,518      118    121.5      123    121  121    123        0  121   96.32   91.52
RS1_IM_S1_WC_16S.1.fq.gz    FASTQ   DNA         46      5,573      120    121.2      123    121  121    121        0  121   95.96   91.37
RS1_IM_S1_WC_16S.2.fq.gz    FASTQ   DNA         46      5,597      119    121.7      123    121  121    123        0  121   96.21      91
RS1_IM_S2_1_16S.1.fq.gz     FASTQ   DNA     71,819  8,708,033      116    121.2      123    121  121    123        0  121   95.99   91.58
RS1_IM_S2_1_16S.2.fq.gz     FASTQ   DNA     71,819  8,711,811      115    121.3      123    121  121    123        0  121   96.12   91.12
RS1_IM_S2_2_16S.1.fq.gz     FASTQ   DNA     49,690  6,027,959      117    121.3      123    121  121    123        0  121   96.27   91.98
RS1_IM_S2_2_16S.2.fq.gz     FASTQ   DNA     49,690  6,030,841      117    121.4      123    121  121    123        0  121   96.35   91.48
RS1_IM_S2_3_16S.1.fq.gz     FASTQ   DNA     54,988  6,665,727       17    121.2      123    121  121    123        0  121   96.62   92.35
RS1_IM_S2_3_16S.2.fq.gz     FASTQ   DNA     54,988  6,669,488       15    121.3      123    121  121    123        0  121   96.52   91.67
RS1_IM_S2_4_16S.1.fq.gz     FASTQ   DNA     55,060  6,673,273      117    121.2      123    121  121    122        0  121    96.5   92.13
RS1_IM_S2_4_16S.2.fq.gz     FASTQ   DNA     55,060  6,677,953      118    121.3      123    121  121    122        0  121   96.35   91.39
RS1_IM_S2_5_16S.1.fq.gz     FASTQ   DNA     66,504  8,072,337       38    121.4      123    121  121    122        0  121   96.28   91.96
RS1_IM_S2_5_16S.2.fq.gz     FASTQ   DNA     66,504  8,074,100       40    121.4      123    121  121    122        0  121   96.29    91.4
RS1_IM_S2_WC_16S.1.fq.gz    FASTQ   DNA        151     18,189        5    120.5      123    120  121    122        0  121   96.76   92.57
RS1_IM_S2_WC_16S.2.fq.gz    FASTQ   DNA        151     18,210        7    120.6      123    121  121    122        0  121   96.81   92.22
RS1_IM_S3_1_16S.1.fq.gz     FASTQ   DNA     27,378  3,325,921       89    121.5      123    121  121    123        0  121   96.48   92.23
RS1_IM_S3_1_16S.2.fq.gz     FASTQ   DNA     27,378  3,326,746       87    121.5      123    121  121    123        0  121   96.76   92.19
RS1_IM_S3_2_16S.1.fq.gz     FASTQ   DNA     31,882  3,872,775      117    121.5      123    121  121    123        0  121   96.39   92.09
RS1_IM_S3_2_16S.2.fq.gz     FASTQ   DNA     31,882  3,876,092      116    121.6      123    121  121    123        0  121   96.71   92.11
RS1_IM_S3_3_16S.1.fq.gz     FASTQ   DNA     42,337  5,143,908       25    121.5      123    120  121    123        0  121   96.19   91.84
RS1_IM_S3_3_16S.2.fq.gz     FASTQ   DNA     42,337  5,145,004       27    121.5      123    120  122    123        0  122   96.55   91.92
RS1_IM_S3_4_16S.1.fq.gz     FASTQ   DNA     51,947  6,311,361      117    121.5      123    121  121    123        0  121   96.21   91.72
RS1_IM_S3_4_16S.2.fq.gz     FASTQ   DNA     51,947  6,314,795      116    121.6      123    121  121    123        0  121   96.56   91.82
RS1_IM_S3_5_16S.1.fq.gz     FASTQ   DNA     34,512  4,196,807      117    121.6      123    121  121    123        0  121   95.93   91.25
RS1_IM_S3_5_16S.2.fq.gz     FASTQ   DNA     34,512  4,199,033      117    121.7      123    121  121    123        0  121   96.56   91.83
RS1_IM_S3_WC_16S.1.fq.gz    FASTQ   DNA        121     14,730      120    121.7      123    121  121    123        0  121   94.46   90.07
RS1_IM_S3_WC_16S.2.fq.gz    FASTQ   DNA        121     14,660      119    121.2      123    121  121    121        0  121   82.24    73.1
RS1_IM_S4_1_16S.1.fq.gz     FASTQ   DNA     58,350  7,090,743      116    121.5      123    121  121    123        0  121   96.42   92.06
RS1_IM_S4_1_16S.2.fq.gz     FASTQ   DNA     58,350  7,094,995      117    121.6      123    121  121    123        0  121   96.76   92.24
RS1_IM_S4_2_16S.1.fq.gz     FASTQ   DNA     45,212  5,492,930      118    121.5      123    121  121    123        0  121    96.4   91.99
RS1_IM_S4_2_16S.2.fq.gz     FASTQ   DNA     45,212  5,494,962      116    121.5      123    121  121    123        0  121   96.68    92.1
RS1_IM_S4_3_16S.1.fq.gz     FASTQ   DNA     41,802  5,074,392      117    121.4      123    121  121    122        0  121    96.5   92.21
RS1_IM_S4_3_16S.2.fq.gz     FASTQ   DNA     41,802  5,075,385      117    121.4      123    121  121    123        0  121   96.61   91.94
RS1_IM_S4_4_16S.1.fq.gz     FASTQ   DNA     39,637  4,813,348      117    121.4      123    121  121    123        0  121   96.51   92.22
RS1_IM_S4_4_16S.2.fq.gz     FASTQ   DNA     39,637  4,814,475      117    121.5      123    121  121    123        0  121   96.72   92.16
RS1_IM_S4_5_16S.1.fq.gz     FASTQ   DNA     48,237  5,858,081      117    121.4      123    121  121    123        0  121   96.36   91.99
RS1_IM_S4_5_16S.2.fq.gz     FASTQ   DNA     48,237  5,862,113      117    121.5      123    121  121    123        0  121   96.65   92.04
RS1_IM_S4_WC_16S.1.fq.gz    FASTQ   DNA        107     12,905       55    120.6      123    121  121    122        0  121   95.92   91.45
RS1_IM_S4_WC_16S.2.fq.gz    FASTQ   DNA        107     13,003      119    121.5      123    121  121    123        0  121   95.36   89.83
RS1_ME_BC_16S.1.fq.gz       FASTQ   DNA        139     16,846      119    121.2      123    121  121  121.5        0  121   96.87   93.15
RS1_ME_BC_16S.2.fq.gz       FASTQ   DNA        139     16,888      119    121.5      123    121  121    122        0  121   96.51   92.06
RS1_ME_EB_16S.1.fq.gz       FASTQ   DNA        186     22,490       16    120.9      123    121  121    123        0  121   96.44      92
RS1_ME_EB_16S.2.fq.gz       FASTQ   DNA        186     22,573      119    121.4      123    121  121    122        0  121   96.49   91.77
RS1_ME_L1_1_16S.1.fq.gz     FASTQ   DNA     32,742  3,978,460      118    121.5      123    121  121    122        0  121   96.12   91.64
RS1_ME_L1_1_16S.2.fq.gz     FASTQ   DNA     32,742  3,978,228      117    121.5      123    121  121    122        0  121   96.28   91.37
RS1_ME_L1_2_16S.1.fq.gz     FASTQ   DNA     46,806  5,678,774      116    121.3      123    121  121    122        0  121   96.53   92.29
RS1_ME_L1_2_16S.2.fq.gz     FASTQ   DNA     46,806  5,680,540      118    121.4      123    121  121    122        0  121   96.46   91.67
RS1_ME_L1_3_16S.1.fq.gz     FASTQ   DNA     42,262  5,131,585      116    121.4      123    121  121    122        0  121      96   91.45
RS1_ME_L1_3_16S.2.fq.gz     FASTQ   DNA     42,262  5,132,939      117    121.5      123    121  121    122        0  121    96.2   91.26
RS1_ME_L1_4_16S.1.fq.gz     FASTQ   DNA     32,805  3,974,898      117    121.2      123    120  121    122        0  121   96.32    92.2
RS1_ME_L1_4_16S.2.fq.gz     FASTQ   DNA     32,805  3,975,944      117    121.2      123    120  121    122        0  121   96.35   91.68
RS1_ME_L1_5_16S.1.fq.gz     FASTQ   DNA     33,431  4,067,342      118    121.7      123    121  121    123        0  121   96.34   91.89
RS1_ME_L1_5_16S.2.fq.gz     FASTQ   DNA     33,431  4,068,634      118    121.7      123    121  121    123        0  121   96.29   91.41
RS1_ME_L1_WC_16S.1.fq.gz    FASTQ   DNA        121     14,408       24    119.1      123    121  121    122        0  121   94.86   90.26
RS1_ME_L1_WC_16S.2.fq.gz    FASTQ   DNA        121     14,417       26    119.1      123    121  121    123        0  121   94.29   89.33
RS1_ME_L2_1_16S.1.fq.gz     FASTQ   DNA     32,511  3,938,132      116    121.1      123    120  121    122        0  121   96.52   92.25
RS1_ME_L2_1_16S.2.fq.gz     FASTQ   DNA     32,511  3,939,552      118    121.2      123    121  121    122        0  121   96.32   91.44
RS1_ME_L2_2_16S.1.fq.gz     FASTQ   DNA     27,264  3,307,344      118    121.3      123    121  121    122        0  121   96.39   92.03
RS1_ME_L2_2_16S.2.fq.gz     FASTQ   DNA     27,264  3,308,306      118    121.3      123    121  121    122        0  121   96.28   91.34
RS1_ME_L2_3_16S.1.fq.gz     FASTQ   DNA     42,609  5,177,004      116    121.5      123    121  121    123        0  121   96.46   92.21
RS1_ME_L2_3_16S.2.fq.gz     FASTQ   DNA     42,609  5,179,193      116    121.6      123    121  121    123        0  121   96.44   91.62
